timestamp,open,high,low,close,volume,indicator,signal,balance_usdt,balance_btc,total_balance
2024-06-01 22:00:00,3815.5,3833.3,3815.5,3821.86,8282.8056,3796.8631632113165,1,900.0,0.02628459381102954,1000.4560377026214
2024-06-01 23:00:00,3821.86,3823.39,3813.12,3815.82,4764.0408,3798.66857623881,1,900.0,0.02628459381102954,1000.2972787560027
2024-06-02 00:00:00,3815.82,3836.25,3814.0,3835.3,5719.4885,3802.1572832636853,1,900.0,0.02628459381102954,1000.8093026434416
2024-06-02 01:00:00,3835.3,3838.59,3822.5,3824.0,7291.8452,3804.2375420004773,1,900.0,0.02628459381102954,1000.512286733377
2024-06-02 02:00:00,3824.0,3826.46,3797.7,3806.5,16733.8008,3804.453014190908,1,900.0,0.02628459381102954,1000.0523063416839
2024-06-02 03:00:00,3806.5,3811.17,3802.71,3807.13,10617.5403,3804.7079652203456,1,900.0,0.02628459381102954,1000.068865635785
2024-06-02 04:00:00,3807.13,3821.49,3804.26,3821.35,15363.4543,3806.292920913646,1,900.0,0.02628459381102954,1000.4426325597777
2024-06-02 05:00:00,3821.35,3824.5,3805.5,3805.55,9589.6552,3806.222166540918,-1,1000.0273359775634,0.0,1000.0273359775634
2024-06-02 06:00:00,3805.52,3815.0,3805.01,3814.98,7052.9885,3807.0562459179732,1,900.0273359775634,0.026212457208163606,1000.0273359775634
2024-06-02 07:00:00,3814.99,3815.0,3792.25,3793.33,10260.5506,3805.7489844019756,-1,999.4598362790067,0.0,999.4598362790067
2024-06-02 08:00:00,3793.33,3801.58,3781.43,3794.2,6504.4733,3804.649081125597,-1,999.4598362790067,0.0,999.4598362790067
2024-06-02 09:00:00,3794.2,3797.78,3770.99,3780.16,13434.9393,3802.316787685064,-1,999.4598362790067,0.0,999.4598362790067
2024-06-02 10:00:00,3780.16,3783.4,3771.38,3782.19,7947.0683,3800.399950762677,-1,999.4598362790067,0.0,999.4598362790067
2024-06-02 11:00:00,3782.19,3810.0,3777.1,3805.01,12157.0903,3800.8390030709934,1,899.4598362790067,0.026281139865598248,999.4598362790067
2024-06-02 12:00:00,3805.01,3810.0,3786.11,3788.11,6339.1578,3799.6267170642323,-1,999.0156850152781,0.0,999.0156850152781
2024-06-02 13:00:00,3788.12,3800.6,3776.86,3796.09,6066.4733,3799.289886867639,-1,999.0156850152781,0.0,999.0156850152781
2024-06-02 14:00:00,3796.1,3810.0,3790.01,3806.0,7433.77,3799.928945261197,1,899.0156850152781,0.02627430373095113,999.0156850152781
2024-06-02 15:00:00,3805.99,3807.93,3792.71,3798.78,4139.7769,3799.8195219029876,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 16:00:00,3798.79,3803.67,3787.3,3791.35,4645.7151,3799.01290076937,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 17:00:00,3791.35,3791.35,3772.11,3772.12,12225.351,3796.451672124668,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 18:00:00,3772.11,3774.39,3752.62,3770.85,12726.6809,3794.0134176366046,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 19:00:00,3770.86,3783.19,3759.97,3782.37,7987.5916,3792.904520718833,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 20:00:00,3782.37,3787.45,3765.99,3787.44,10509.9099,3792.384090174182,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 21:00:00,3787.45,3793.54,3781.77,3783.09,4365.2689,3791.4989387290216,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 22:00:00,3783.09,3796.44,3775.91,3782.3,4880.1493,3790.6228493262574,-1,998.8259845423406,0.0,998.8259845423406
2024-06-02 23:00:00,3782.3,3787.7,3780.46,3780.91,6302.7014,3789.69781605709,-1,998.8259845423406,0.0,998.8259845423406
2024-06-03 00:00:00,3780.92,3782.43,3761.05,3773.48,6841.2556,3788.153262146891,-1,998.8259845423406,0.0,998.8259845423406
2024-06-03 01:00:00,3773.49,3806.2,3772.0,3803.73,9571.9982,3789.636760990044,1,898.8259845423406,0.026289983779080008,998.8259845423406
2024-06-03 02:00:00,3803.72,3821.32,3803.72,3808.41,10995.4908,3791.424688514802,1,898.8259845423406,0.026289983779080008,998.9490216664267
2024-06-03 03:00:00,3808.4,3810.0,3792.04,3799.5,7133.4374,3792.1937657991066,1,898.8259845423406,0.026289983779080008,998.7147779109551
2024-06-03 04:00:00,3799.51,3822.13,3795.18,3817.55,9083.4017,3794.6086452468107,1,898.8259845423406,0.026289983779080008,999.1893121181675
2024-06-03 05:00:00,3817.56,3830.83,3812.25,3814.5,8970.6555,3796.50305998521,1,898.8259845423406,0.026289983779080008,999.1091276676414
2024-06-03 06:00:00,3814.5,3842.01,3811.56,3826.3,12324.9199,3799.340863796142,1,898.8259845423406,0.026289983779080008,999.4193494762344
2024-06-03 07:00:00,3826.29,3832.0,3812.92,3817.82,11368.9843,3801.1007815298426,1,898.8259845423406,0.026289983779080008,999.1964104137878
2024-06-03 08:00:00,3817.81,3840.16,3815.0,3824.75,15922.3697,3803.35308805081,1,898.8259845423406,0.026289983779080008,999.3786000013769
2024-06-03 09:00:00,3824.75,3826.0,3812.58,3816.02,10925.6547,3804.5594606173995,1,898.8259845423406,0.026289983779080008,999.1490884429855
2024-06-03 10:00:00,3816.02,3820.0,3807.69,3809.41,5003.3184,3805.021416749076,1,898.8259845423406,0.026289983779080008,998.9753116502058
2024-06-03 11:00:00,3809.42,3818.75,3804.7,3809.0,5177.5749,3805.40032943964,1,898.8259845423406,0.026289983779080008,998.9645327568563
2024-06-03 12:00:00,3809.01,3841.66,3808.6,3840.79,11232.4919,3808.7707742549123,1,898.8259845423406,0.026289983779080008,999.8002913411933
2024-06-03 13:00:00,3840.79,3849.99,3823.23,3823.24,19915.8554,3810.1487957544446,1,898.8259845423406,0.026289983779080008,999.3389021258705
2024-06-03 14:00:00,3823.23,3833.73,3758.43,3769.42,37906.8844,3806.2698628254498,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 15:00:00,3769.42,3796.83,3765.6,3796.82,13424.7376,3805.3698758896926,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 16:00:00,3796.82,3798.63,3760.0,3769.81,14286.2554,3801.983221043055,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 17:00:00,3769.81,3782.81,3759.0,3780.2,7874.1406,3799.908628562764,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 18:00:00,3780.2,3789.7,3776.0,3778.76,5040.6684,3797.8944734615484,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 19:00:00,3778.77,3781.37,3767.5,3773.4,4597.083,3795.5616664652102,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 20:00:00,3773.39,3784.88,3770.6,3771.76,3736.7521,3793.294841087571,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 21:00:00,3771.75,3778.25,3759.67,3773.45,7798.188,3791.4048562220883,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 22:00:00,3773.45,3778.51,3760.2,3778.51,6052.8742,3790.1767746771275,-1,997.9239751988804,0.0,997.9239751988804
2024-06-03 23:00:00,3778.51,3781.08,3761.15,3767.06,3663.7099,3787.9751770888297,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 00:00:00,3767.07,3769.74,3730.0,3759.93,18075.6618,3785.3042078422745,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 01:00:00,3759.93,3779.67,3751.94,3774.66,7044.4785,3784.290473762058,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 02:00:00,3774.66,3783.08,3768.02,3771.49,5120.8889,3783.0713810228144,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 03:00:00,3771.49,3785.19,3770.62,3773.51,7000.3484,3782.160773306356,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 04:00:00,3773.51,3778.03,3763.59,3764.5,6799.855,3780.478794896227,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 05:00:00,3764.51,3773.83,3757.96,3762.0,4637.9362,3778.718909668015,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 06:00:00,3762.0,3769.2,3752.1,3763.35,5841.084,3777.2552039853467,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 07:00:00,3763.35,3778.63,3762.66,3774.72,4891.5742,3777.013755986742,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 08:00:00,3774.72,3782.99,3760.0,3761.11,6464.0197,3775.4991125594333,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 09:00:00,3761.11,3764.19,3741.6,3749.05,10764.4683,3772.980149458535,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 10:00:00,3749.05,3770.0,3747.1,3765.89,6832.7639,3772.3048971291505,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 11:00:00,3765.89,3769.0,3757.26,3764.65,4774.4507,3771.5758593073265,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 12:00:00,3764.65,3768.75,3753.57,3763.76,8421.5648,3770.831491754248,-1,997.9239751988804,0.0,997.9239751988804
2024-06-04 13:00:00,3763.77,3787.43,3763.77,3776.0,15570.1024,3771.323730634796,1,897.9239751988804,0.026483050847457626,997.9239751988804
2024-06-04 14:00:00,3776.0,3795.98,3768.29,3778.0,19498.0595,3771.9595658124344,1,897.9239751988804,0.026483050847457626,997.9769413005753
2024-06-04 15:00:00,3777.99,3817.99,3771.47,3810.63,23679.782,3775.6424643064884,1,897.9239751988804,0.026483050847457626,998.8410832497278
2024-06-04 16:00:00,3810.63,3826.42,3803.56,3818.7,21521.9601,3779.7431819915846,1,897.9239751988804,0.026483050847457626,999.0548014700669
2024-06-04 17:00:00,3818.7,3831.65,3804.67,3813.57,12212.0464,3782.964783706672,1,897.9239751988804,0.026483050847457626,998.9189434192194
2024-06-04 18:00:00,3813.57,3826.0,3811.76,3811.77,8554.851,3785.70813763937,1,897.9239751988804,0.026483050847457626,998.8712739276939
2024-06-04 19:00:00,3811.67,3811.76,3776.2,3800.38,9901.9677,3787.105457864192,1,897.9239751988804,0.026483050847457626,998.5696319785413
2024-06-04 20:00:00,3800.37,3812.26,3792.0,3806.74,5430.0838,3788.975414258078,1,897.9239751988804,0.026483050847457626,998.7380641819312
2024-06-04 21:00:00,3806.74,3821.54,3802.41,3812.98,8286.4574,3791.2615652811182,1,897.9239751988804,0.026483050847457626,998.9033184192193
2024-06-04 22:00:00,3812.97,3822.0,3808.29,3814.39,6712.8402,3793.464273349583,1,897.9239751988804,0.026483050847457626,998.9406595209143
2024-06-04 23:00:00,3814.39,3816.0,3808.5,3810.23,4026.5019,3795.0610092210513,1,897.9239751988804,0.026483050847457626,998.8304900293889
2024-06-05 00:00:00,3810.23,3829.25,3808.84,3819.74,6857.6144,3797.411389295237,1,897.9239751988804,0.026483050847457626,999.0823438429481
2024-06-05 01:00:00,3819.73,3839.92,3813.33,3822.6,11142.3111,3799.8103046004526,1,897.9239751988804,0.026483050847457626,999.1580853683719
2024-06-05 02:00:00,3822.6,3823.55,3800.0,3803.56,11539.7274,3800.1674184480285,1,897.9239751988804,0.026483050847457626,998.6538480802363
2024-06-05 03:00:00,3803.57,3810.78,3801.4,3810.45,7921.4418,3801.1467119291688,1,897.9239751988804,0.026483050847457626,998.8363163005753
2024-06-05 04:00:00,3810.45,3812.63,3803.55,3809.8,7743.3998,3801.9708346025814,1,897.9239751988804,0.026483050847457626,998.8191023175244
2024-06-05 05:00:00,3809.81,3811.31,3777.33,3788.76,23429.2528,3800.712659878526,-1,998.2618989276939,0.0,998.2618989276939
2024-06-05 06:00:00,3788.76,3814.67,3784.17,3814.66,10749.3342,3802.040977985333,1,898.2618989276939,0.026214656089926756,998.2618989276939
2024-06-05 07:00:00,3814.66,3820.81,3804.0,3809.58,10556.4616,3802.758980081968,1,898.2618989276939,0.026214656089926756,998.128728474757
2024-06-05 08:00:00,3809.57,3811.03,3800.0,3802.78,10499.563,3802.760981978923,1,898.2618989276939,0.026214656089926756,997.9504688133455
2024-06-05 09:00:00,3802.79,3806.0,3790.27,3797.48,7386.7723,3802.258031314264,-1,997.811531136069,0.0,997.811531136069
2024-06-05 10:00:00,3797.49,3801.4,3788.9,3795.37,6920.9715,3801.602028331953,-1,997.811531136069,0.0,997.811531136069
2024-06-05 11:00:00,3795.36,3807.6,3790.48,3804.31,6710.7934,3801.8599303955766,1,897.811531136069,0.02628597564341497,997.811531136069
2024-06-05 12:00:00,3804.31,3824.44,3802.5,3820.24,16294.8842,3803.6104132150454,1,897.811531136069,0.02628597564341497,998.2302667280686
2024-06-05 13:00:00,3820.23,3821.82,3792.49,3799.56,9821.7676,3803.2246595755173,-1,997.6866727517628,0.0,997.6866727517628
2024-06-05 14:00:00,3799.55,3803.24,3782.0,3794.91,10963.4151,3802.432787234992,-1,997.6866727517628,0.0,997.6866727517628
2024-06-05 15:00:00,3794.9,3820.0,3792.34,3813.58,10477.5164,3803.494426545945,1,897.6866727517628,0.026222080040277117,997.6866727517628
2024-06-05 16:00:00,3813.59,3820.98,3796.8,3802.16,10391.1544,3803.367338303474,-1,997.3872165977028,0.0,997.3872165977028
2024-06-05 17:00:00,3802.16,3848.41,3800.0,3840.93,15820.4674,3806.944734655524,1,897.3872165977028,0.026035361227619354,997.3872165977028
2024-06-05 18:00:00,3840.94,3870.5,3839.04,3846.0,34159.0528,3810.66428373595,1,897.3872165977028,0.026035361227619354,997.5192158791268
2024-06-05 19:00:00,3846.0,3878.0,3833.88,3876.54,12924.0786,3816.9381614753834,1,897.3872165977028,0.026035361227619354,998.3143358110184
2024-06-05 20:00:00,3876.53,3887.47,3862.6,3863.89,10852.5611,3821.4097651443944,1,897.3872165977028,0.026035361227619354,997.9849884914889
2024-06-05 21:00:00,3863.88,3864.0,3845.45,3847.85,6034.0069,3823.92788274969,1,897.3872165977028,0.026035361227619354,997.567381297398
2024-06-05 22:00:00,3847.85,3853.0,3842.28,3850.76,5472.9786,3826.483322487815,1,897.3872165977028,0.026035361227619354,997.6431441985703
2024-06-05 23:00:00,3850.76,3869.5,3848.4,3865.99,9069.0771,3830.245863203261,1,897.3872165977028,0.026035361227619354,998.039662750067
2024-06-06 00:00:00,3866.0,3867.5,3857.43,3859.14,4463.3528,3832.997685755331,1,897.3872165977028,0.026035361227619354,997.8613205256578
2024-06-06 01:00:00,3859.14,3869.85,3853.2,3861.15,6615.1393,3835.6788585405375,1,897.3872165977028,0.026035361227619354,997.9136516017253
2024-06-06 02:00:00,3861.16,3878.6,3859.55,3868.53,9694.239,3838.807538679534,1,897.3872165977028,0.026035361227619354,998.1057925675851
2024-06-06 03:00:00,3868.52,3873.03,3860.69,3861.69,5404.5283,3840.9868207100544,1,897.3872165977028,0.026035361227619354,997.9277106967882
2024-06-06 04:00:00,3861.7,3865.5,3854.75,3862.51,7364.2943,3843.0366473090967,1,897.3872165977028,0.026035361227619354,997.9490596929949
2024-06-06 05:00:00,3862.5,3865.0,3839.69,3847.0,11837.2341,3843.414109470135,1,897.3872165977028,0.026035361227619354,997.5452512403544
2024-06-06 06:00:00,3846.99,3854.5,3838.53,3846.24,9519.2276,3843.6832419015504,1,897.3872165977028,0.026035361227619354,997.5254643658214
2024-06-06 07:00:00,3846.25,3856.01,3841.45,3852.1,9816.6382,3844.4848379109267,1,897.3872165977028,0.026035361227619354,997.6780315826154
2024-06-06 08:00:00,3852.1,3853.0,3842.84,3846.17,5438.8151,3844.6453295384576,1,897.3872165977028,0.026035361227619354,997.5236418905356
2024-06-06 09:00:00,3846.17,3854.01,3845.24,3850.59,5501.5011,3845.2114886300333,1,897.3872165977028,0.026035361227619354,997.6387181871617
2024-06-06 10:00:00,3850.6,3852.2,3846.11,3850.51,4059.9841,3845.7161087605064,1,897.3872165977028,0.026035361227619354,997.6366353582634
2024-06-06 11:00:00,3850.5,3856.5,3844.99,3849.51,9694.7889,3846.0774317356963,1,897.3872165977028,0.026035361227619354,997.6105999970358
2024-06-06 12:00:00,3849.51,3866.48,3841.0,3845.79,12027.1262,3846.0500572846777,-1,997.513748453269,0.0,997.513748453269
2024-06-06 13:00:00,3845.79,3852.0,3820.0,3835.08,16090.012,3845.0052899242323,-1,997.513748453269,0.0,997.513748453269
2024-06-06 14:00:00,3835.07,3846.77,3827.29,3844.39,8567.1812,3844.9466908838294,-1,997.513748453269,0.0,997.513748453269
2024-06-06 15:00:00,3844.39,3847.29,3838.49,3845.01,9697.373,3844.9527203234647,1,897.513748453269,0.026007734700299868,997.513748453269
2024-06-06 16:00:00,3845.0,3855.6,3822.76,3830.63,23171.2578,3843.5886517212302,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 17:00:00,3830.63,3836.86,3817.27,3833.25,8667.8377,3842.6040182239703,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 18:00:00,3833.26,3840.91,3826.96,3833.07,11688.7289,3841.696016488354,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 19:00:00,3833.07,3833.08,3787.15,3791.01,19326.379,3836.8687768227965,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 20:00:00,3791.01,3802.35,3760.0,3800.36,23855.1931,3833.3917504587207,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 21:00:00,3800.37,3804.3,3793.92,3801.41,4571.9485,3830.345869462652,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 22:00:00,3801.4,3813.85,3799.4,3811.93,5532.9473,3828.5919771328754,-1,997.1397572282788,0.0,997.1397572282788
2024-06-06 23:00:00,3811.94,3815.45,3808.0,3813.46,4898.463,3827.150836453554,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 00:00:00,3813.47,3813.47,3806.0,3808.32,4653.1814,3825.3574234579773,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 01:00:00,3808.32,3810.63,3799.17,3805.98,5626.5941,3823.5119545572175,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 02:00:00,3805.99,3807.75,3792.34,3800.7,4743.8137,3821.33938745653,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 03:00:00,3800.7,3807.92,3793.21,3806.3,4280.3422,3819.9070648416223,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 04:00:00,3806.3,3819.0,3806.0,3815.71,4662.172,3819.5073443805154,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 05:00:00,3815.7,3825.75,3814.23,3818.27,5295.8937,3819.3895020585614,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 06:00:00,3818.27,3821.11,3812.8,3817.01,4700.7513,3819.162882814889,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 07:00:00,3817.0,3824.41,3814.85,3816.31,4789.4921,3818.8911796896614,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 08:00:00,3816.31,3817.1,3808.36,3811.15,5402.1406,3818.1539244811224,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 09:00:00,3811.16,3813.5,3807.33,3811.95,4378.5859,3817.5630745305393,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 10:00:00,3811.96,3813.79,3801.11,3810.8,4858.7282,3816.9189721942976,-1,997.1397572282788,0.0,997.1397572282788
2024-06-07 11:00:00,3810.8,3839.98,3808.07,3835.0,10360.3093,3818.64097484246,1,897.1397572282788,0.02607561929595828,997.1397572282788
2024-06-07 12:00:00,3834.99,3841.39,3771.39,3807.68,45906.4522,3817.597072476511,-1,996.4273713091131,0.0,996.4273713091131
2024-06-07 13:00:00,3807.69,3820.31,3794.04,3815.0,11879.1462,3817.349732240653,-1,996.4273713091131,0.0,996.4273713091131
2024-06-07 14:00:00,3815.0,3829.57,3809.07,3822.3,8806.5269,3817.821186312972,1,896.4273713091131,0.02616225832613871,996.4273713091131
2024-06-07 15:00:00,3822.3,3822.49,3790.81,3800.73,10523.422,3816.193454283165,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 16:00:00,3800.73,3807.67,3779.24,3783.99,10815.924,3813.1264586371494,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 17:00:00,3784.0,3784.66,3723.8,3724.05,23657.6581,3804.6429863859926,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 18:00:00,3724.06,3729.99,3600.0,3679.71,123558.5253,3792.744606730184,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 19:00:00,3679.72,3704.71,3657.42,3687.37,21132.0224,3782.708929898738,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 20:00:00,3687.37,3694.25,3670.43,3691.4,20080.1452,3774.0128413369534,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 21:00:00,3691.4,3698.46,3685.24,3693.51,8037.8503,3766.3459040667676,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 22:00:00,3693.5,3700.0,3686.01,3695.06,7482.4809,3759.556770346123,-1,995.8630513970184,0.0,995.8630513970184
2024-06-07 23:00:00,3695.07,3695.28,3678.31,3678.32,6591.2014,3751.8199350750638,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 00:00:00,3678.31,3690.23,3673.82,3686.02,6642.1674,3745.5532745917244,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 01:00:00,3686.02,3692.3,3678.56,3690.94,7074.7517,3740.3520103448936,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 02:00:00,3690.95,3690.95,3685.84,3687.96,4274.7628,3735.3622950739514,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 03:00:00,3687.97,3690.45,3685.5,3690.0,4196.6524,3731.0420764954797,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 04:00:00,3690.0,3690.18,3680.02,3681.19,3846.5357,3726.2942596863863,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 05:00:00,3681.19,3685.0,3677.22,3680.64,2976.7381,3721.9462349543496,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 06:00:00,3680.64,3687.77,3679.52,3684.99,2669.7338,3718.426593530126,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 07:00:00,3684.99,3709.5,3684.99,3708.98,6785.6592,3717.526917955828,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 08:00:00,3708.98,3709.39,3693.04,3695.95,4463.1961,3715.4719733886063,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 09:00:00,3695.94,3698.89,3691.0,3693.18,5013.1147,3713.348928303977,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 10:00:00,3693.18,3697.37,3680.0,3694.67,21617.1423,3711.5699827512176,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 11:00:00,3694.66,3697.0,3678.53,3683.13,7159.9982,3708.8614129653874,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 12:00:00,3683.13,3688.49,3677.0,3682.58,5761.5548,3706.3584212543983,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 13:00:00,3682.58,3687.27,3660.08,3687.26,11843.4501,3704.5395239920745,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 14:00:00,3687.27,3696.48,3682.0,3696.01,5896.177,3703.7271883737817,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 15:00:00,3696.02,3697.47,3687.4,3688.13,7413.1679,3702.241741861993,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 16:00:00,3688.13,3692.25,3678.83,3683.01,5997.4539,3700.4101473989463,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 17:00:00,3683.01,3687.89,3672.18,3687.49,5261.7199,3699.1796571704754,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 18:00:00,3687.5,3694.5,3686.99,3689.02,4872.7214,3698.2120707732875,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 19:00:00,3689.01,3693.52,3681.31,3682.61,3785.3427,3696.7261592710697,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 20:00:00,3682.6,3684.46,3670.53,3674.09,4507.3249,3694.570334578587,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 21:00:00,3674.08,3680.0,3670.91,3676.26,2684.0182,3692.82649319015,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 22:00:00,3676.26,3679.67,3670.37,3676.69,2955.5053,3691.2896843148974,-1,995.8630513970184,0.0,995.8630513970184
2024-06-08 23:00:00,3676.7,3684.22,3671.9,3681.57,2851.9509,3690.364000094431,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 00:00:00,3681.58,3684.19,3678.34,3681.28,3019.181,3689.4988572282946,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 01:00:00,3681.28,3684.66,3679.5,3682.25,2589.2866,3688.808489873219,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 02:00:00,3682.25,3682.25,3666.36,3668.26,8367.6417,3686.851490837674,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 03:00:00,3668.27,3674.92,3668.26,3674.22,4067.7891,3685.6484917102766,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 04:00:00,3674.21,3677.89,3669.21,3676.0,3784.0563,3684.729587737869,-1,995.8630513970184,0.0,995.8630513970184
2024-06-09 05:00:00,3676.0,3684.45,3670.99,3680.61,4105.1721,3684.3372460485484,-1,995.8630513970184,0.0,995.8630513970184
